id_factura,id_estudiante,residencia,concepto,importe,fecha_emision,fecha_vencimiento,estado,fecha_pago_real
FAC-2025-000214,EST-0214,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000215,EST-0215,Residencia Standard 15,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000216,EST-0216,Residencia LowCost 16,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000217,EST-0217,Residencia LowCost 17,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000218,EST-0218,Residencia LowCost 18,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-25
FAC-2025-000219,EST-0219,Residencia LowCost 19,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000220,EST-0220,Residencia LowCost 20,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000221,EST-0221,Residencia Sol,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000222,EST-0222,Residencia Nova,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000223,EST-0223,Residencia Elite,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000224,EST-0224,Residencia Royal,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000225,EST-0225,Residencia Zenith,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000226,EST-0226,Residencia Standard 6,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000227,EST-0227,Residencia Standard 7,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000228,EST-0228,Residencia Standard 8,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000229,EST-0229,Residencia Standard 9,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000230,EST-0230,Residencia Standard 10,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000231,EST-0231,Residencia Standard 11,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000232,EST-0232,Residencia Standard 12,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000233,EST-0233,Residencia Standard 13,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000234,EST-0234,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000235,EST-0235,Residencia Standard 15,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000236,EST-0236,Residencia LowCost 16,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000237,EST-0237,Residencia LowCost 17,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000238,EST-0238,Residencia LowCost 18,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000239,EST-0239,Residencia LowCost 19,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000240,EST-0240,Residencia LowCost 20,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000241,EST-0241,Residencia Sol,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000242,EST-0242,Residencia Nova,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000243,EST-0243,Residencia Elite,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000244,EST-0244,Residencia Royal,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000245,EST-0245,Residencia Zenith,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000246,EST-0246,Residencia Standard 6,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000247,EST-0247,Residencia Standard 7,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000248,EST-0248,Residencia Standard 8,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000249,EST-0249,Residencia Standard 9,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000250,EST-0250,Residencia Standard 10,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000251,EST-0251,Residencia Standard 11,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000252,EST-0252,Residencia Standard 12,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000253,EST-0253,Residencia Standard 13,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000254,EST-0254,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000255,EST-0255,Residencia Standard 15,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000256,EST-0256,Residencia LowCost 16,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000257,EST-0257,Residencia LowCost 17,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000258,EST-0258,Residencia LowCost 18,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000259,EST-0259,Residencia LowCost 19,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000260,EST-0260,Residencia LowCost 20,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000261,EST-0261,Residencia Sol,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000262,EST-0262,Residencia Nova,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000263,EST-0263,Residencia Elite,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-30
FAC-2025-000264,EST-0264,Residencia Royal,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000265,EST-0265,Residencia Zenith,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-31
FAC-2025-000266,EST-0266,Residencia Standard 6,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000267,EST-0267,Residencia Standard 7,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000268,EST-0268,Residencia Standard 8,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-21
FAC-2025-000269,EST-0269,Residencia Standard 9,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000270,EST-0270,Residencia Standard 10,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000271,EST-0271,Residencia Standard 11,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000272,EST-0272,Residencia Standard 12,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000273,EST-0273,Residencia Standard 13,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000274,EST-0274,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000275,EST-0275,Residencia Standard 15,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000276,EST-0276,Residencia LowCost 16,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000277,EST-0277,Residencia LowCost 17,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000278,EST-0278,Residencia LowCost 18,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000279,EST-0279,Residencia LowCost 19,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000280,EST-0280,Residencia LowCost 20,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000281,EST-0281,Residencia Sol,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000282,EST-0282,Residencia Nova,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000283,EST-0283,Residencia Elite,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000284,EST-0284,Residencia Royal,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000285,EST-0285,Residencia Zenith,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000286,EST-0286,Residencia Standard 6,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000287,EST-0287,Residencia Standard 7,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000288,EST-0288,Residencia Standard 8,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000289,EST-0289,Residencia Standard 9,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000290,EST-0290,Residencia Standard 10,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000291,EST-0291,Residencia Standard 11,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000292,EST-0292,Residencia Standard 12,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000293,EST-0293,Residencia Standard 13,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000294,EST-0294,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000295,EST-0295,Residencia Standard 15,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000296,EST-0296,Residencia LowCost 16,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000297,EST-0297,Residencia LowCost 17,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000298,EST-0298,Residencia LowCost 18,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000299,EST-0299,Residencia LowCost 19,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000300,EST-0300,Residencia LowCost 20,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000301,EST-0301,Residencia Sol,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-31
FAC-2025-000302,EST-0302,Residencia Nova,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000303,EST-0303,Residencia Elite,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000304,EST-0304,Residencia Royal,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000305,EST-0305,Residencia Zenith,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000306,EST-0306,Residencia Standard 6,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000307,EST-0307,Residencia Standard 7,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000308,EST-0308,Residencia Standard 8,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000309,EST-0309,Residencia Standard 9,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000310,EST-0310,Residencia Standard 10,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000311,EST-0311,Residencia Standard 11,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000312,EST-0312,Residencia Standard 12,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000313,EST-0313,Residencia Standard 13,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000314,EST-0314,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000315,EST-0315,Residencia Standard 15,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000316,EST-0316,Residencia LowCost 16,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000317,EST-0317,Residencia LowCost 17,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000318,EST-0318,Residencia LowCost 18,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000319,EST-0319,Residencia LowCost 19,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000320,EST-0320,Residencia LowCost 20,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000321,EST-0321,Residencia Sol,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000322,EST-0322,Residencia Nova,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000323,EST-0323,Residencia Elite,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000324,EST-0324,Residencia Royal,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000325,EST-0325,Residencia Zenith,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000326,EST-0326,Residencia Standard 6,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000327,EST-0327,Residencia Standard 7,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000328,EST-0328,Residencia Standard 8,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000329,EST-0329,Residencia Standard 9,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000330,EST-0330,Residencia Standard 10,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000331,EST-0331,Residencia Standard 11,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000332,EST-0332,Residencia Standard 12,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000333,EST-0333,Residencia Standard 13,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000334,EST-0334,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000335,EST-0335,Residencia Standard 15,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000336,EST-0336,Residencia LowCost 16,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000337,EST-0337,Residencia LowCost 17,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000338,EST-0338,Residencia LowCost 18,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000339,EST-0339,Residencia LowCost 19,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000340,EST-0340,Residencia LowCost 20,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000341,EST-0341,Residencia Sol,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000342,EST-0342,Residencia Nova,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000343,EST-0343,Residencia Elite,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000344,EST-0344,Residencia Royal,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000345,EST-0345,Residencia Zenith,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000346,EST-0346,Residencia Standard 6,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000347,EST-0347,Residencia Standard 7,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000348,EST-0348,Residencia Standard 8,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000349,EST-0349,Residencia Standard 9,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000350,EST-0350,Residencia Standard 10,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000351,EST-0351,Residencia Standard 11,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000352,EST-0352,Residencia Standard 12,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000353,EST-0353,Residencia Standard 13,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000354,EST-0354,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000355,EST-0355,Residencia Standard 15,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000356,EST-0356,Residencia LowCost 16,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000357,EST-0357,Residencia LowCost 17,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000358,EST-0358,Residencia LowCost 18,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000359,EST-0359,Residencia LowCost 19,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000360,EST-0360,Residencia LowCost 20,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000361,EST-0361,Residencia Sol,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-17
FAC-2025-000362,EST-0362,Residencia Nova,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000363,EST-0363,Residencia Elite,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000364,EST-0364,Residencia Royal,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000365,EST-0365,Residencia Zenith,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000366,EST-0366,Residencia Standard 6,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000367,EST-0367,Residencia Standard 7,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000368,EST-0368,Residencia Standard 8,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000369,EST-0369,Residencia Standard 9,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000370,EST-0370,Residencia Standard 10,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000371,EST-0371,Residencia Standard 11,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-20
FAC-2025-000372,EST-0372,Residencia Standard 12,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000373,EST-0373,Residencia Standard 13,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000374,EST-0374,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000375,EST-0375,Residencia Standard 15,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000376,EST-0376,Residencia LowCost 16,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000377,EST-0377,Residencia LowCost 17,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000378,EST-0378,Residencia LowCost 18,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000379,EST-0379,Residencia LowCost 19,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-02
FAC-2025-000380,EST-0380,Residencia LowCost 20,Alquiler January 2025,600.0,2025-01-01,2025-01-06,pagada,2025-01-04
FAC-2025-000381,EST-0381,Residencia Sol,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000382,EST-0382,Residencia Nova,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000383,EST-0383,Residencia Elite,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000384,EST-0384,Residencia Royal,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-22
FAC-2025-000385,EST-0385,Residencia Zenith,Alquiler January 2025,1200.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000386,EST-0386,Residencia Standard 6,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000387,EST-0387,Residencia Standard 7,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-25
FAC-2025-000388,EST-0388,Residencia Standard 8,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-01
FAC-2025-000389,EST-0389,Residencia Standard 9,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000390,EST-0390,Residencia Standard 10,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-02-25
FAC-2025-000391,EST-0391,Residencia Standard 11,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
FAC-2025-000392,EST-0392,Residencia Standard 12,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000393,EST-0393,Residencia Standard 13,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-03
FAC-2025-000394,EST-0394,Residencia Standard 14,Alquiler January 2025,850.0,2025-01-01,2025-01-06,pagada,2025-01-05
